SYMBOL, SERIES, DATE1, PREV_CLOSE, OPEN_PRICE, HIGH_PRICE, LOW_PRICE, LAST_PRICE, CLOSE_PRICE, AVG_PRICE, TTL_TRD_QNTY, TURNOVER_LACS, NO_OF_TRADES, DELIV_QTY, DELIV_PER
KRISHNADEF, EQ, 01-Feb-2026, 1069.25, 1097.40, 1178.90, 920.10, 986.00, 1002.70, 1073.79, 700743, 7524.54, 38389, 167343, 23.88
KRISHPP, E1, 01-Feb-2026, 108.90, 110.00, 110.00, 106.00, 108.50, 107.20, 108.57, 18474, 20.06, 139, 18414, 99.68
KRITI, EQ, 01-Feb-2026, 76.21, 77.40, 77.52, 75.00, 75.10, 76.99, 76.95, 6717, 5.17, 353, 4843, 72.10
KRITIKA, EQ, 01-Feb-2026, 6.65, 6.75, 6.87, 6.30, 6.68, 6.65, 6.70, 107930, 7.23, 650, 84034, 77.86
KRITINUT, EQ, 01-Feb-2026, 75.06, 76.93, 77.94, 68.40, 71.90, 71.57, 74.76, 26435, 19.76, 653, 18896, 71.48
KRMAYURVED, ST, 01-Feb-2026, 177.80, 177.80, 177.85, 168.95, 168.95, 168.95, 172.32, 172000, 296.39, 97, 167000, 97.09
KRN, EQ, 01-Feb-2026, 638.35, 645.00, 675.00, 629.00, 652.10, 655.25, 656.24, 309712, 2032.45, 14589, 67382, 21.76
KRONOX, EQ, 01-Feb-2026, 122.53, 125.00, 126.90, 121.00, 126.40, 122.98, 123.76, 57404, 71.04, 730, 37365, 65.09
KROSS, EQ, 01-Feb-2026, 194.43, 192.98, 198.33, 190.11, 197.00, 197.09, 195.16, 216719, 422.94, 3996, 70508, 32.53
KRSNAA, EQ, 01-Feb-2026, 712.10, 718.00, 718.00, 690.75, 699.00, 695.35, 703.42, 25835, 181.73, 2899, 15180, 58.76
KRT, RR, 01-Feb-2026, 122.80, 122.90, 123.70, 121.05, 122.00, 121.78, 122.29, 90695, 110.91, 1725, 66534, 73.36
KRYSTAL, EQ, 01-Feb-2026, 601.05, 601.05, 607.90, 601.00, 601.00, 601.10, 601.44, 19612, 117.95, 386, 12953, 66.05
KSB, EQ, 01-Feb-2026, 708.20, 705.00, 718.75, 681.40, 691.00, 686.60, 700.64, 32895, 230.48, 4520, 10986, 33.40
KSCL, EQ, 01-Feb-2026, 938.50, 949.60, 990.00, 880.55, 882.00, 888.40, 948.71, 352133, 3340.72, 20567, 60959, 17.31
KSHINTL, EQ, 01-Feb-2026, 346.10, 346.05, 348.20, 330.00, 336.00, 333.55, 338.62, 60836, 206.00, 2630, 33524, 55.11
KSHITIJPOL, EQ, 01-Feb-2026, 2.01, 2.08, 2.12, 2.03, 2.05, 2.05, 2.07, 75954, 1.57, 278, 47466, 62.49
KSL, EQ, 01-Feb-2026, 710.70, 710.70, 710.70, 680.15, 690.00, 685.45, 690.13, 29526, 203.77, 1905, 15411, 52.19
KSOLVES, EQ, 01-Feb-2026, 258.80, 258.80, 271.55, 258.00, 268.00, 264.60, 266.05, 38439, 102.27, 2029, 17543, 45.64
KSR, BE, 01-Feb-2026, 27.64, 28.19, 29.02, 26.26, 26.30, 26.43, 26.68, 66758, 17.81, 166, -, -
KTKBANK, EQ, 01-Feb-2026, 182.05, 182.01, 183.50, 179.31, 181.20, 181.15, 181.50, 941442, 1708.68, 14292, 375703, 39.91
KUANTUM, EQ, 01-Feb-2026, 85.28, 86.60, 86.78, 85.76, 86.01, 86.25, 86.31, 21408, 18.48, 292, 12388, 57.87
LAGNAM, EQ, 01-Feb-2026, 67.03, 67.04, 70.56, 65.65, 67.10, 66.45, 67.40, 8375, 5.64, 108, 7348, 87.74
LAKPRE, BZ, 01-Feb-2026, 5.18, 5.43, 5.43, 4.93, 5.31, 5.31, 5.18, 284, 0.01, 9, -, -
LAKSHYA, SM, 01-Feb-2026, 106.90, 111.75, 112.00, 107.50, 107.50, 107.50, 109.98, 9600, 10.56, 8, 8000, 83.33
LAL, EQ, 01-Feb-2026, 7.72, 8.16, 8.21, 7.53, 7.84, 7.95, 7.95, 56493, 4.49, 218, 36807, 65.15
LALPATHLAB, EQ, 01-Feb-2026, 1409.50, 1397.10, 1434.70, 1373.90, 1425.00, 1429.50, 1418.60, 135073, 1916.14, 12041, 63997, 47.38
LAMBODHARA, EQ, 01-Feb-2026, 114.62, 113.00, 116.51, 108.72, 111.35, 110.80, 111.99, 38113, 42.68, 710, 17160, 45.02
LANCORHOL, BE, 01-Feb-2026, 27.68, 27.68, 28.89, 26.36, 27.89, 27.80, 27.56, 19189, 5.29, 60, -, -
LANDMARK, EQ, 01-Feb-2026, 390.50, 390.55, 427.00, 387.15, 415.65, 415.60, 414.81, 171602, 711.82, 7477, 53992, 31.46
LAOPALA, EQ, 01-Feb-2026, 193.78, 191.00, 195.00, 191.00, 192.50, 192.35, 193.17, 15335, 29.62, 664, 10538, 68.72
LASA, EQ, 01-Feb-2026, 9.39, 9.58, 9.80, 8.96, 9.25, 9.26, 9.34, 20846, 1.95, 136, 11058, 53.05
LATENTVIEW, EQ, 01-Feb-2026, 407.10, 407.10, 423.70, 398.40, 416.00, 418.10, 413.17, 342797, 1416.34, 16429, 87982, 25.67
LATTEYS, EQ, 01-Feb-2026, 20.91, 22.10, 22.85, 20.61, 20.62, 20.95, 21.48, 74780, 16.06, 514, 42108, 56.31
LAURUSLABS, EQ, 01-Feb-2026, 965.00, 970.00, 973.95, 920.40, 925.00, 930.20, 943.09, 1707729, 16105.44, 28106, 645739, 37.81
LAXMICOT, EQ, 01-Feb-2026, 13.43, 13.70, 13.85, 13.02, 13.07, 13.15, 13.34, 18149, 2.42, 140, 10518, 57.95
LAXMIDENTL, EQ, 01-Feb-2026, 189.00, 189.97, 196.54, 180.37, 189.00, 187.33, 189.22, 193166, 365.52, 5642, 36300, 18.79
LAXMIINDIA, EQ, 01-Feb-2026, 92.02, 92.40, 94.01, 89.05, 92.00, 91.36, 91.37, 99052, 90.50, 1852, 25417, 25.66
LCCINFOTEC, BE, 01-Feb-2026, 5.32, 5.58, 5.58, 5.58, 5.58, 5.58, 5.58, 47334, 2.64, 35, -, -
LEMERITE, EQ, 01-Feb-2026, 455.05, 469.90, 469.90, 445.95, 457.95, 447.90, 457.77, 31550, 144.43, 432, 22048, 69.88
LEMONTREE, EQ, 01-Feb-2026, 129.09, 130.45, 133.83, 126.60, 128.20, 127.99, 130.67, 2593748, 3389.35, 33705, 892443, 34.41
LENSKART, EQ, 01-Feb-2026, 457.35, 451.00, 456.90, 430.00, 432.90, 437.95, 443.65, 393448, 1745.53, 10820, 263054, 66.86
LEXUS, EQ, 01-Feb-2026, 24.26, 23.80, 24.95, 22.32, 22.32, 23.30, 23.78, 6124, 1.46, 90, 4585, 74.87
LFIC, EQ, 01-Feb-2026, 120.75, 121.80, 124.99, 113.01, 115.31, 117.26, 119.43, 990, 1.18, 89, 555, 56.06
LGBBROSLTD, EQ, 01-Feb-2026, 1708.10, 1696.00, 1727.50, 1650.00, 1650.20, 1674.70, 1700.52, 8910, 151.52, 2939, 2686, 30.15
LGEINDIA, EQ, 01-Feb-2026, 1462.60, 1461.00, 1461.00, 1397.00, 1400.00, 1403.00, 1424.16, 223930, 3189.12, 17762, 100625, 44.94
LGHL, EQ, 01-Feb-2026, 272.95, 272.95, 284.90, 267.50, 279.15, 278.30, 276.73, 97887, 270.88, 663, 3937, 4.02
LIBAS, EQ, 01-Feb-2026, 10.17, 10.00, 10.18, 9.58, 10.17, 10.14, 10.05, 25667, 2.58, 113, 12930, 50.38
LIBERTSHOE, EQ, 01-Feb-2026, 249.50, 252.90, 254.80, 241.00, 248.00, 247.71, 248.72, 39464, 98.16, 1290, 13844, 35.08
LICHSGFIN, EQ, 01-Feb-2026, 526.30, 528.65, 529.40, 500.35, 506.65, 507.60, 518.02, 1638138, 8485.87, 29615, 776523, 47.40
LICI, EQ, 01-Feb-2026, 824.50, 830.65, 830.65, 795.80, 797.00, 799.00, 809.86, 842930, 6826.56, 29293, 327718, 38.88
LICMFGOLD, EQ, 01-Feb-2026, 14935.60, 14849.95, 14849.95, 12500.00, 13200.00, 13375.10, 13262.57, 11834, 1569.49, 5114, 3999, 33.79
LICNETFGSC, EQ, 01-Feb-2026, 28.66, 28.67, 28.69, 28.50, 28.64, 28.60, 28.63, 117095, 33.52, 164, 108777, 92.90
LICNETFN50, EQ, 01-Feb-2026, 282.41, 287.96, 287.96, 275.00, 276.66, 276.35, 279.09, 2491, 6.95, 83, 1618, 64.95
LICNETFSEN, EQ, 01-Feb-2026, 923.45, 928.06, 929.47, 900.74, 900.74, 900.74, 921.73, 25, 0.23, 7, 19, 76.00
LICNFNHGP, EQ, 01-Feb-2026, 283.13, 283.35, 283.35, 274.68, 275.29, 277.29, 279.27, 644, 1.80, 38, 396, 61.49
LICNMID100, EQ, 01-Feb-2026, 58.88, 59.18, 59.18, 56.53, 57.45, 57.49, 57.49, 37058, 21.31, 223, 11965, 32.29
LIKHITHA, EQ, 01-Feb-2026, 161.73, 162.60, 167.97, 162.60, 167.00, 167.08, 165.79, 38422, 63.70, 1036, 25505, 66.38
LINC, EQ, 01-Feb-2026, 111.20, 109.01, 111.17, 107.00, 107.00, 108.46, 109.08, 7075, 7.72, 491, 2766, 39.10
LINCOLN, EQ, 01-Feb-2026, 456.45, 460.00, 464.80, 450.00, 460.00, 461.05, 454.35, 19520, 88.69, 1101, 12809, 65.62
LINDEINDIA, EQ, 01-Feb-2026, 6007.00, 5982.00, 6013.00, 5900.00, 5905.00, 5926.00, 5950.65, 5463, 325.08, 1462, 2757, 50.47
LIQGRWBEES, EQ, 01-Feb-2026, 1026.32, 1026.33, 1026.35, 1026.33, 1026.33, 1026.33, 1026.33, 262973, 2698.97, 146, 258566, 98.32
LIQUID, EQ, 01-Feb-2026, 999.99, 999.99, 1000.00, 999.99, 1000.00, 999.99, 999.99, 212879, 2128.77, 111, 198753, 93.36
LIQUID1, EQ, 01-Feb-2026, 1089.54, 1089.54, 1089.56, 1089.54, 1089.54, 1089.54, 1089.55, 216836, 2362.53, 436, 136984, 63.17
LIQUIDADD, EQ, 01-Feb-2026, 1111.68, 1111.68, 1111.69, 1111.67, 1111.69, 1111.68, 1111.68, 209769, 2331.97, 866, 141714, 67.56
LIQUIDBEES, EQ, 01-Feb-2026, 1000.00, 999.95, 1000.01, 999.09, 1000.01, 1000.00, 1000.00, 2788955, 27889.55, 5429, 1890486, 67.78
LIQUIDBETF, EQ, 01-Feb-2026, 1067.57, 1074.00, 1074.80, 1067.57, 1067.58, 1067.57, 1067.58, 508108, 5424.44, 137, 298408, 58.73
LIQUIDCASE, EQ, 01-Feb-2026, 112.55, 112.57, 112.57, 112.55, 112.57, 112.56, 112.56, 24591679, 27679.32, 11582, 19178128, 77.99
LIQUIDETF, EQ, 01-Feb-2026, 1000.00, 999.99, 1000.01, 999.99, 1000.00, 999.99, 1000.00, 173427, 1734.26, 224, 130804, 75.42
LIQUIDIETF, EQ, 01-Feb-2026, 999.99, 1000.00, 1000.01, 999.99, 999.99, 999.99, 1000.00, 220345, 2203.45, 255, 184035, 83.52
LIQUIDPLUS, EQ, 01-Feb-2026, 1070.97, 1070.99, 1070.99, 1070.97, 1070.99, 1070.98, 1070.98, 98390, 1053.74, 156, 75920, 77.16
LIQUIDSBI, EQ, 01-Feb-2026, 999.99, 999.99, 999.99, 970.23, 996.00, 996.46, 997.59, 4722, 47.11, 158, 4356, 92.25
LIQUIDSHRI, EQ, 01-Feb-2026, 1090.42, 1090.41, 1090.42, 1090.40, 1090.40, 1090.41, 1090.41, 5882, 64.14, 27, 5040, 85.69
LLOYDS, SM, 01-Feb-2026, 58.00, 58.00, 58.00, 58.00, 58.00, 58.00, 58.00, 1000, 0.58, 1, 1000, 100.00
LLOYDSENGG, EQ, 01-Feb-2026, 44.60, 44.61, 45.34, 42.50, 43.35, 43.31, 44.10, 1532300, 675.68, 9566, 650175, 42.43
LLOYDSENT, EQ, 01-Feb-2026, 58.15, 58.17, 58.30, 55.09, 56.30, 56.02, 56.87, 823802, 468.50, 6356, 359074, 43.59
LLOYDSME, EQ, 01-Feb-2026, 1103.80, 1100.00, 1118.20, 1050.00, 1079.00, 1073.60, 1080.80, 270875, 2927.61, 17547, 110738, 40.88
LMW, EQ, 01-Feb-2026, 14920.00, 14925.00, 14947.00, 14500.00, 14500.00, 14558.00, 14705.75, 1479, 217.50, 587, 729, 49.29
LODHA, EQ, 01-Feb-2026, 971.50, 976.00, 976.00, 878.40, 921.55, 917.70, 941.27, 1147904, 10804.85, 39451, 335176, 29.20
LOKESHMACH, EQ, 01-Feb-2026, 174.93, 173.50, 179.80, 167.00, 169.00, 170.64, 173.99, 49044, 85.33, 3537, 17090, 34.85
LORDSCHLO, EQ, 01-Feb-2026, 142.14, 144.99, 144.99, 140.00, 143.00, 140.67, 141.29, 6390, 9.03, 326, 3822, 59.81
LOTUSDEV, EQ, 01-Feb-2026, 149.94, 149.70, 154.30, 149.05, 151.25, 150.26, 150.99, 390056, 588.96, 4542, 167968, 43.06
LOTUSEYE, EQ, 01-Feb-2026, 135.27, 140.50, 140.50, 128.51, 128.51, 128.51, 130.12, 8815, 11.47, 378, 4728, 53.64
LOVABLE, EQ, 01-Feb-2026, 73.10, 74.50, 74.50, 71.00, 71.00, 71.72, 72.36, 6197, 4.48, 246, 3629, 58.56
LOWVOL, EQ, 01-Feb-2026, 208.74, 209.38, 209.66, 205.41, 206.01, 205.98, 206.76, 88, 0.18, 12, 81, 92.05
LOWVOL1, EQ, 01-Feb-2026, 21.35, 20.81, 22.22, 20.81, 22.20, 21.33, 21.23, 16920, 3.59, 157, 6229, 36.81
LOWVOLIETF, EQ, 01-Feb-2026, 22.42, 23.09, 23.09, 21.96, 22.39, 22.12, 22.32, 266518, 59.49, 1597, 182609, 68.52
LOYALTEX, EQ, 01-Feb-2026, 199.01, 200.50, 205.00, 188.00, 188.00, 193.95, 195.96, 355, 0.70, 60, 223, 62.82
LPDC, EQ, 01-Feb-2026, 6.43, 6.49, 6.85, 6.06, 6.25, 6.28, 6.40, 39930, 2.55, 232, 23878, 59.80
LRRPL, SM, 01-Feb-2026, 66.95, 67.60, 67.60, 67.60, 67.60, 67.60, 67.60, 1500, 1.01, 1, 1500, 100.00
LT, EQ, 01-Feb-2026, 3932.30, 3953.00, 4042.80, 3756.00, 3800.00, 3814.00, 3927.70, 2654727, 104269.66, 141332, 1094146, 41.22
LTF, EQ, 01-Feb-2026, 286.35, 286.45, 288.00, 274.10, 278.75, 279.10, 283.16, 2602438, 7368.95, 32273, 651381, 25.03
LTFOODS, EQ, 01-Feb-2026, 372.80, 371.80, 374.15, 357.15, 361.10, 361.00, 369.03, 211657, 781.08, 10957, 88635, 41.88
LTGILTBEES, EQ, 01-Feb-2026, 29.14, 29.62, 29.62, 29.05, 29.08, 29.06, 29.08, 2444376, 710.78, 1415, 2154229, 88.13
LTGILTCASE, EQ, 01-Feb-2026, 29.73, 30.62, 30.62, 29.50, 29.71, 29.70, 29.75, 76548, 22.77, 311, 47045, 61.46
LTIM, EQ, 01-Feb-2026, 5974.50, 5970.00, 6165.00, 5908.50, 5998.50, 6070.50, 6070.26, 168185, 10209.27, 17380, 63448, 37.73
LTTS, EQ, 01-Feb-2026, 3722.80, 3750.00, 3789.70, 3700.00, 3758.00, 3768.40, 3759.47, 34082, 1281.30, 7982, 11519, 33.80
LUMAXIND, EQ, 01-Feb-2026, 4867.00, 4899.90, 4900.00, 4611.00, 4628.80, 4687.60, 4762.34, 3809, 181.40, 1628, 1377, 36.15
LUMAXTECH, EQ, 01-Feb-2026, 1348.10, 1358.00, 1358.00, 1263.50, 1285.50, 1287.40, 1306.93, 54427, 711.32, 7797, 24119, 44.31
LUPIN, EQ, 01-Feb-2026, 2152.80, 2153.00, 2161.00, 2091.90, 2131.00, 2135.20, 2129.16, 431253, 9182.08, 16483, 224359, 52.02
LUXIND, EQ, 01-Feb-2026, 931.70, 931.70, 945.00, 900.00, 914.90, 908.60, 927.41, 25388, 235.45, 2721, 11062, 43.57
LXCHEM, EQ, 01-Feb-2026, 141.79, 141.95, 142.35, 135.45, 139.40, 139.08, 139.95, 158738, 222.16, 4444, 79742, 50.23
LYKALABS, EQ, 01-Feb-2026, 71.74, 71.05, 73.00, 71.05, 71.85, 71.95, 72.22, 4550, 3.29, 150, 3016, 66.29
LYPSAGEMS, EQ, 01-Feb-2026, 4.71, 4.59, 4.90, 4.53, 4.82, 4.81, 4.82, 41980, 2.02, 281, 33177, 79.03
M&M, EQ, 01-Feb-2026, 3431.80, 3444.30, 3525.00, 3343.00, 3362.00, 3363.80, 3436.11, 1608594, 55273.05, 82282, 590541, 36.71
M&MFIN, EQ, 01-Feb-2026, 375.55, 371.85, 378.90, 354.60, 359.90, 358.55, 363.54, 1431232, 5203.04, 55295, 633962, 44.29
MAANALU, BE, 01-Feb-2026, 155.79, 151.00, 157.00, 148.01, 149.99, 149.25, 151.10, 62863, 94.98, 616, -, -
MACPOWER, EQ, 01-Feb-2026, 842.40, 841.95, 890.00, 831.05, 880.00, 876.50, 863.07, 7777, 67.12, 1033, 4372, 56.22
MADHAV, EQ, 01-Feb-2026, 36.62, 36.80, 37.66, 35.81, 36.80, 36.80, 36.94, 1061, 0.39, 37, 1029, 96.98
MADHAVBAUG, SM, 01-Feb-2026, 226.50, 222.00, 238.85, 222.00, 237.00, 237.00, 230.90, 2400, 5.54, 6, 2000, 83.33
MADHUCON, EQ, 01-Feb-2026, 5.21, 5.20, 5.43, 5.02, 5.03, 5.15, 5.18, 19702, 1.02, 74, 16084, 81.64
MADHUSUDAN, SM, 01-Feb-2026, 136.25, 140.00, 140.00, 133.20, 134.60, 134.60, 134.66, 9000, 12.12, 9, 4000, 44.44
MADRASFERT, EQ, 01-Feb-2026, 75.82, 76.30, 77.80, 73.55, 73.71, 74.27, 76.25, 119593, 91.19, 1688, 49960, 41.78
MAFANG, EQ, 01-Feb-2026, 168.69, 167.74, 167.74, 167.74, 167.74, 167.74, 167.74, 277331, 465.20, 919, 277331, 100.00
MAGADSUGAR, EQ, 01-Feb-2026, 434.40, 437.55, 450.00, 422.00, 430.55, 431.80, 435.63, 2552, 11.12, 287, 1087, 42.59
MAGNUM, EQ, 01-Feb-2026, 21.89, 21.79, 21.99, 21.11, 21.99, 21.70, 21.65, 8110, 1.76, 133, 4731, 58.34
MAGSON, SM, 01-Feb-2026, 134.00, 140.00, 140.00, 137.00, 137.00, 137.00, 139.86, 37000, 51.75, 3, 37000, 100.00
MAHABANK, EQ, 01-Feb-2026, 65.27, 64.50, 64.99, 58.63, 61.00, 60.43, 62.31, 18143218, 11305.12, 64581, 7937496, 43.75
MAHAPEXLTD, EQ, 01-Feb-2026, 92.20, 91.00, 94.40, 90.61, 90.61, 91.99, 92.76, 5280, 4.90, 155, 3061, 57.97
MAHASTEEL, BE, 01-Feb-2026, 761.10, 745.90, 776.30, 745.90, 776.20, 776.20, 761.83, 9425, 71.80, 109, -, -
MAHEPC, EQ, 01-Feb-2026, 118.76, 119.35, 123.45, 116.20, 116.50, 116.96, 119.59, 27650, 33.07, 825, 12714, 45.98
MAHESHWARI, EQ, 01-Feb-2026, 44.40, 45.75, 45.75, 43.50, 44.10, 44.06, 44.13, 4813, 2.12, 47, 3150, 65.45
MAHICKRA, SM, 01-Feb-2026, 184.95, 184.00, 184.00, 183.80, 183.80, 183.80, 183.90, 1500, 2.76, 2, 1500, 100.00
MAHKTECH, EQ, 01-Feb-2026, 27.13, 27.63, 27.63, 26.34, 26.50, 26.50, 26.83, 1601842, 429.84, 8782, 1119892, 69.91
MAHLIFE, EQ, 01-Feb-2026, 367.25, 363.05, 374.35, 358.00, 370.00, 367.75, 367.24, 80746, 296.53, 3746, 37550, 46.50
MAHLOG, EQ, 01-Feb-2026, 360.70, 350.10, 357.75, 334.65, 346.60, 347.90, 348.20, 182419, 635.18, 5299, 68443, 37.52
MAHSCOOTER, EQ, 01-Feb-2026, 13439.00, 13439.00, 13578.00, 12758.00, 13204.00, 13157.00, 13107.24, 2614, 342.62, 1227, 1155, 44.19
MAHSEAMLES, EQ, 01-Feb-2026, 520.10, 516.00, 520.60, 505.05, 507.20, 507.25, 511.31, 50960, 260.56, 4156, 28486, 55.90
MAITHANALL, EQ, 01-Feb-2026, 1006.40, 1036.00, 1089.50, 988.00, 990.00, 992.50, 1032.20, 105741, 1091.46, 8309, 37969, 35.91
MAITREYA, SM, 01-Feb-2026, 192.40, 188.05, 206.85, 188.05, 206.85, 206.85, 200.55, 1200, 2.41, 3, 1200, 100.00
MAKEINDIA, EQ, 01-Feb-2026, 152.77, 152.71, 154.41, 146.86, 148.99, 149.05, 152.17, 278874, 424.38, 1115, 228054, 81.78
MAL, SM, 01-Feb-2026, 45.80, 43.70, 47.95, 43.55, 47.95, 46.85, 45.25, 12800, 5.79, 7, 8000, 62.50
MALLCOM, EQ, 01-Feb-2026, 1101.10, 1119.80, 1121.90, 1062.00, 1120.20, 1106.30, 1095.75, 2412, 26.43, 404, 1500, 62.19
MALUPAPER, EQ, 01-Feb-2026, 31.49, 31.70, 32.23, 30.75, 31.80, 31.81, 31.23, 4870, 1.52, 72, 4314, 88.58
MAMATA, EQ, 01-Feb-2026, 397.95, 390.00, 391.10, 374.10, 375.40, 380.60, 383.79, 148436, 569.68, 4826, 79004, 53.22
MANAKALUCO, BE, 01-Feb-2026, 43.07, 40.92, 40.92, 40.92, 40.92, 40.92, 40.92, 17016, 6.96, 198, -, -
MANAKCOAT, EQ, 01-Feb-2026, 127.53, 125.05, 128.40, 122.00, 123.00, 124.15, 124.40, 93168, 115.90, 1273, 55095, 59.14
MANAKSIA, EQ, 01-Feb-2026, 63.85, 65.00, 66.99, 64.00, 65.15, 65.25, 65.86, 40383, 26.60, 587, 22685, 56.17
MANAKSTEEL, EQ, 01-Feb-2026, 58.41, 61.33, 61.33, 61.33, 61.33, 61.33, 61.33, 54441, 33.39, 122, 43522, 79.94
MANALIPETC, EQ, 01-Feb-2026, 57.52, 57.51, 59.07, 57.37, 58.80, 58.38, 58.32, 82795, 48.29, 1476, 49595, 59.90
MANAPPURAM, EQ, 01-Feb-2026, 284.65, 280.80, 284.75, 267.40, 272.65, 269.90, 275.76, 6350038, 17510.68, 47401, 1664075, 26.21
MANBA, EQ, 01-Feb-2026, 133.79, 130.00, 134.90, 128.55, 129.42, 129.28, 131.10, 63866, 83.73, 1091, 23689, 37.09
MANCREDIT, EQ, 01-Feb-2026, 166.26, 171.50, 171.95, 163.70, 171.84, 171.49, 168.71, 27014, 45.58, 704, 1054, 3.90
MANDEEP, SM, 01-Feb-2026, 20.00, 19.55, 19.55, 19.50, 19.50, 19.50, 19.53, 4000, 0.78, 2, 4000, 100.00
MANGALAM, BE, 01-Feb-2026, 36.20, 34.39, 34.39, 34.39, 34.39, 34.39, 34.39, 24151, 8.31, 263, -, -
MANGLMCEM, EQ, 01-Feb-2026, 784.60, 780.70, 782.90, 758.50, 769.00, 768.15, 768.41, 31443, 241.61, 1558, 19301, 61.38
MANINDS, EQ, 01-Feb-2026, 325.50, 326.00, 329.00, 315.65, 323.00, 320.15, 322.21, 107267, 345.62, 3131, 48145, 44.88
MANINFRA, EQ, 01-Feb-2026, 110.09, 110.30, 112.40, 105.00, 105.70, 105.69, 108.18, 261143, 282.52, 3758, 92766, 35.52
MANKIND, EQ, 01-Feb-2026, 2124.00, 2124.00, 2150.40, 2085.10, 2100.00, 2093.90, 2124.26, 356538, 7573.79, 11994, 206376, 57.88
MANOMAY, BE, 01-Feb-2026, 227.03, 227.03, 234.70, 220.55, 229.95, 229.81, 227.94, 2905, 6.62, 40, -, -
MANORAMA, EQ, 01-Feb-2026, 1350.70, 1364.90, 1375.00, 1290.10, 1355.00, 1365.70, 1342.56, 150382, 2018.97, 13524, 64513, 42.90
MANORG, EQ, 01-Feb-2026, 411.80, 428.00, 428.00, 410.00, 412.00, 416.45, 417.54, 2450, 10.23, 167, 1700, 69.39
MANUFGBEES, EQ, 01-Feb-2026, 150.61, 155.13, 155.13, 141.67, 146.00, 147.64, 150.27, 50084, 75.26, 590, 26269, 52.45
MANUGRAPH, EQ, 01-Feb-2026, 14.46, 14.70, 14.81, 14.47, 14.51, 14.52, 14.58, 6122, 0.89, 49, 4579, 74.80
MANYAVAR, EQ, 01-Feb-2026, 485.35, 487.30, 492.65, 474.50, 475.20, 478.45, 483.54, 65954, 318.91, 6732, 24002, 36.39
MAPMYINDIA, EQ, 01-Feb-2026, 1320.90, 1323.00, 1352.00, 1265.00, 1270.00, 1276.10, 1307.53, 52464, 685.98, 8222, 18647, 35.54
MARALOVER, EQ, 01-Feb-2026, 38.98, 37.01, 40.90, 37.00, 38.00, 38.54, 39.32, 10538, 4.14, 138, 7189, 68.22
MARATHON, EQ, 01-Feb-2026, 517.85, 513.10, 515.20, 493.00, 505.00, 503.85, 502.25, 42724, 214.58, 1729, 22742, 53.23
MARC, SM, 01-Feb-2026, 52.45, 50.35, 50.35, 50.00, 50.00, 50.00, 50.19, 4800, 2.41, 4, 3600, 75.00
MARCO, SM, 01-Feb-2026, 27.30, 28.85, 30.50, 28.85, 30.00, 29.95, 29.78, 16500, 4.91, 11, 12000, 72.73
MARICO, EQ, 01-Feb-2026, 729.80, 733.30, 734.50, 716.80, 720.80, 720.65, 726.48, 574440, 4173.18, 12551, 228068, 39.70
MARINE, EQ, 01-Feb-2026, 180.41, 180.41, 188.44, 179.20, 183.15, 183.99, 184.33, 346761, 639.17, 7700, 112766, 32.52
MARINETRAN, ST, 01-Feb-2026, 15.65, 16.40, 16.40, 16.40, 16.40, 16.40, 16.40, 4000, 0.66, 1, 4000, 100.00
MARKOLINES, EQ, 01-Feb-2026, 135.10, 136.50, 137.74, 132.30, 135.45, 135.25, 135.78, 108583, 147.44, 1133, 17249, 15.89
MARKSANS, EQ, 01-Feb-2026, 163.85, 164.12, 171.60, 161.61, 168.99, 168.06, 168.52, 654476, 1102.92, 12436, 237443, 36.28
MARUTI, EQ, 01-Feb-2026, 14599.00, 14650.00, 14796.00, 14136.00, 14185.00, 14199.00, 14416.10, 393678, 56753.00, 66751, 185692, 47.17
MASFIN, EQ, 01-Feb-2026, 325.30, 325.30, 325.30, 310.50, 313.00, 314.90, 316.26, 96463, 305.08, 4682, 35544, 36.85
MASKINVEST, EQ, 01-Feb-2026, 144.24, 138.00, 149.00, 136.40, 149.00, 141.26, 139.81, 89, 0.12, 16, 49, 55.06
MASON, SM, 01-Feb-2026, 174.00, 176.00, 177.00, 169.00, 174.95, 174.95, 173.05, 5500, 9.52, 11, 4500, 81.82
MASPTOP50, EQ, 01-Feb-2026, 70.99, 72.76, 72.76, 70.00, 71.00, 71.03, 70.92, 291147, 206.48, 3887, 190786, 65.53
MASTEK, EQ, 01-Feb-2026, 2051.10, 2046.90, 2088.00, 2005.80, 2035.00, 2023.10, 2050.97, 33749, 692.18, 4424, 13521, 40.06
MASTERTR, EQ, 01-Feb-2026, 100.61, 100.90, 101.44, 92.00, 95.00, 95.02, 96.27, 74513, 71.74, 1934, 40590, 54.47
MATRIMONY, EQ, 01-Feb-2026, 517.35, 511.50, 535.00, 505.85, 522.05, 523.95, 514.38, 21927, 112.79, 897, 7196, 32.82
MAWANASUG, EQ, 01-Feb-2026, 82.12, 83.40, 83.40, 78.71, 80.00, 78.90, 79.98, 43433, 34.74, 751, 32088, 73.88
MAXESTATES, EQ, 01-Feb-2026, 385.20, 388.00, 388.00, 367.00, 369.00, 370.55, 377.65, 19885, 75.10, 1260, 11140, 56.02
MAXHEALTH, EQ, 01-Feb-2026, 956.80, 958.00, 996.40, 950.60, 974.25, 976.70, 980.57, 4000115, 39223.77, 69060, 1425244, 35.63
